Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s
577426.1951446533,9,0,1223,0,487,20,135.88888888888889,72178.27439308167,72178.27439308167,180,81105.10053373258,2118.0196019573054
647799.2534637451,8,0,2407,0,1472,20,300.875,92542.75049482074,92542.75049482074,160,120841.72543122958,3715.657261304193
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
574534.4161987305,9,0,459,0,101,20,51.0,71816.80202484131,71816.80202484131,180,104690.48250944667,798.9077539285875
508474.58839416504,14,0,15386,0,1472,20,1099.0,39113.429876474234,39113.429876474234,292,95478.58292639899,30259.132611899393
252127.88581848145,3,0,297,0,245,20,99.0,126063.94290924072,126063.94290924072,72,178281.3377884758,1177.9736265024808
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1003131.1511993408,3237,0,64740,0,20,20,20.0,309.99108504305957,309.99108504305957,64740,553.516341006803,64537.92200810137
666069.0307617188,52,0,71943,0,1472,20,1383.5192307692307,13060.17707375919,13060.17707375919,1040,61881.86870636201,108011.3271708876
915851.1161804199,41,0,1943,0,964,20,47.390243902439025,22896.277904510498,22896.277904510498,820,57578.33160802981,2121.5238652580674
675350.9044647217,8,0,1410,0,756,20,176.25,96478.70063781738,96478.70063781738,160,131785.3837022978,2087.8035265497365
572756.7672729492,10,0,479,0,101,20,47.9,63639.64080810547,63639.64080810547,200,91645.71534437052,836.30613791025
1.0,1,0,69,0,69,69,69.0,0.0,0.0,8,0.0,69000000.0
470155.9543609619,22,0,22708,0,1472,20,1032.1818181818182,22388.378779093426,22388.378779093426,440,49308.760118308586,48298.86719368431
410350.08430480957,21,0,1218,0,486,20,58.0,20517.50421524048,20517.50421524048,420,41724.63528240038,2968.1972700540864
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1005379.6768188477,2681,0,53620,0,20,20,20.0,375.1416704547939,375.1416704547939,53620,702.8783215722425,53333.085237669286
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
650524.8546600342,6,0,1380,0,654,20,230.0,130104.97093200684,130104.97093200684,120,155078.088233988,2121.3639880388446
836454.6298980713,24,0,21835,0,1472,20,909.7916666666666,36367.59260426397,36367.59260426397,480,69835.5660711358,26104.22516599707
773564.5771026611,25,0,1374,0,488,20,54.96,32231.857379277546,32231.857379277546,500,63622.328501719305,1776.1930169375555
553443.6702728271,8,0,369,0,101,20,46.125,79063.38146754673,79063.38146754673,160,112983.21432887168,666.73452027755
1.0,1,0,45,0,45,45,45.0,0.0,0.0,20,0.0,45000000.0
1.0,1,0,49,0,49,49,49.0,0.0,0.0,20,0.0,49000000.0
1008876.3236999512,3334,0,66680,0,20,20,20.0,302.693166426628,302.693166426628,66680,535.8695583330035,66093.33417148485
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
726034.6412658691,9,0,2024,0,682,20,224.88888888888889,90754.33015823364,90754.33015823364,180,122045.80185533392,2787.745769914062
780844.9268341064,23,0,21999,0,1472,20,956.4782608695652,35492.95121973211,35492.95121973211,460,77131.37786510588,28173.327691573482
727360.2485656738,11,0,499,0,101,20,45.36363636363637,72736.02485656738,72736.02485656738,220,101776.41187319279,686.042440433071
820928.8120269775,26,0,1497,0,487,20,57.57692307692308,32837.1524810791,32837.1524810791,520,69654.18522209887,1823.5442319337249
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
248563.05122375488,2,0,40,0,20,20,20.0,248563.05122375488,248563.05122375488,40,0.0,160.92496371873168
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1004600.0480651855,3363,0,67260,0,20,20,20.0,298.8102463013639,298.8102463013639,67260,522.616954347972,66952.01750143227
937867.1646118164,20,0,21617,0,1472,20,1080.85,49361.42971641139,49361.42971641139,400,101707.96641147416,23049.10632940997
657749.1760253906,7,0,1382,0,747,20,197.42857142857142,109624.86267089844,109624.86267089844,140,117255.71824672572,2101.104874583152
561535.8352661133,5,0,297,0,101,20,59.4,140383.95881652832,140383.95881652832,100,139157.3535480929,528.9065832445955
812298.7747192383,19,0,848,0,488,20,44.63157894736842,45127.70970662435,45127.70970662435,380,101946.91667555853,1043.9508545277586
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1006008.3866119385,1926,0,38520,0,20,20,20.0,522.6017592789291,522.6017592789291,38520,1868.2033307218107,38289.939241688306
681135.892868042,6,0,1265,0,651,20,210.83333333333334,136227.1785736084,136227.1785736084,120,157896.52235001442,1857.1918074578275
513001.2035369873,6,0,1248,0,1082,20,208.0,102600.24070739746,102600.24070739746,120,90633.99420565386,2432.74283061213
500394.344329834,7,0,1011,0,489,20,144.42857142857142,83399.05738830566,83399.05738830566,140,93816.84672067936,2020.406528283224
568928.2417297363,4,0,430,0,312,20,107.5,189642.74724324545,189642.74724324545,80,141708.83513924343,755.8070921082297
761781.6925048828,37,0,50682,0,1472,20,1369.7837837837837,21160.602569580078,21160.602569580078,740,66301.72082653194,66530.87163771022
761781.6925048828,12,0,656,0,245,20,54.666666666666664,69252.88113680753,69252.88113680753,252,108851.00188527297,861.1390985820983
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1002435.9226226807,2514,0,50280,0,20,20,20.0,398.90008858841253,398.90008858841253,50280,941.7584524454368,50157.81943293897
413067.5792694092,29,0,38003,0,1472,20,1310.448275862069,14752.413545336041,14752.413545336041,580,76383.95925439472,92001.89486479606
662245.0351715088,33,0,1605,0,965,20,48.63636363636363,20695.15734910965,20695.15734910965,660,59935.18850228739,2423.5742282074425
679970.7412719727,7,0,1357,0,722,20,193.85714285714286,113328.45687866211,113328.45687866211,140,136258.26809267755,1995.674104243893
571698.4272003174,7,0,419,0,101,20,59.857142857142854,95283.0712000529,95283.0712000529,140,121038.05256972305,732.9038878975026
360960.9603881836,20,0,21688,0,1472,20,1084.4,18997.94528358861,18997.94528358861,400,58912.49980420263,60084.05999550853
292475.93879699707,12,0,1039,0,487,20,86.58333333333333,26588.721708817917,26588.721708817917,240,51855.2872641171,3552.4289768026133
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1023312.5686645508,2514,0,50280,0,20,20,20.0,407.2075482151018,407.2075482151018,50280,697.1604248170768,49134.547487887
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
671192.6460266113,6,0,1278,0,664,20,213.0,134238.52920532227,134238.52920532227,120,160516.50099583963,1904.0733052807168
776815.8912658691,21,0,21866,0,1472,20,1041.2380952380952,38840.79456329346,38840.79456329346,420,84818.28850013347,28148.239815702036
576188.8027191162,8,0,369,0,101,20,46.125,82312.68610273089,82312.68610273089,160,114644.31227582513,640.415083143992
784888.744354248,24,0,1124,0,487,20,46.833333333333336,34125.597580619484,34125.597580619484,480,79710.53397663015,1432.0500938317687
271705.86585998535,2,0,79,0,59,20,39.5,271705.86585998535,271705.86585998535,40,0.0,290.75559244904207
214369.2970275879,2,0,79,0,59,20,39.5,214369.2970275879,214369.2970275879,40,0.0,368.5229232702724
1005267.6200866699,1876,0,37520,0,20,20,20.0,536.1427307128906,536.1427307128906,37520,797.6779684989045,37323.39453723296
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
711811.3040924072,8,0,1913,0,772,20,239.125,101687.32915605817,101687.32915605817,160,139379.6206389384,2687.5100030044687
509190.0825500488,7,0,973,0,486,20,139.0,84865.01375834148,84865.01375834148,140,93647.00532352703,1910.8777514423855
506186.48529052734,5,0,1227,0,1081,20,245.4,126546.62132263184,126546.62132263184,100,130976.3191677505,2424.0078225236684
658882.3795318604,11,0,499,0,101,20,45.36363636363637,65888.23795318604,65888.23795318604,220,96115.32834769462,757.3430638022865
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1044641.4947509766,1871,0,37420,0,20,20,20.0,558.6318153748538,558.6318153748538,37420,1542.911492447433,35820.901417399895
644936.0847473145,5,0,297,0,101,20,59.4,161234.0211868286,161234.0211868286,100,115663.82072037423,460.5107498619253
788966.178894043,6,0,1698,0,1082,20,283.0,157793.2357788086,157793.2357788086,120,180788.6323240239,2152.1835097928056
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
435651.5407562256,21,0,22901,0,1472,20,1090.5238095238096,21782.57703781128,21782.57703781128,420,54788.994103360936,52567.24206747279
421062.9463195801,22,0,1275,0,488,20,57.95454545454545,20050.616491408575,20050.616491408575,440,40085.63612190033,3028.050820297769
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
247111.08207702637,3,0,589,0,537,20,196.33333333333334,123555.54103851318,123555.54103851318,72,169032.6333512452,2383.5434455197937
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1012332.9162597656,1103,0,22060,0,20,20,20.0,918.6324103990613,918.6324103990613,22060,2614.897299296095,21791.250334429886
770389.3184661865,39,0,1184,0,245,20,30.358974358974358,20273.403117531223,20273.403117531223,780,58065.40615574433,1536.8852755607975
518393.27812194824,62,0,89424,0,1472,77,1442.3225806451612,8498.250461015545,8498.250461015545,1240,40541.15595795055,172502.23676504474
547832.727432251,5,0,1245,0,650,20,249.0,136958.18185806274,136958.18185806274,100,233581.95056988983,2272.591500393641
748667.4785614014,6,0,329,0,101,20,54.833333333333336,149733.49571228027,149733.49571228027,120,121278.40959565174,439.4474308302913
496229.1717529297,5,0,243,0,94,20,48.6,124057.29293823242,124057.29293823242,100,245775.09475622285,489.69309712607674
480326.17568969727,4,0,1316,0,1225,20,329.0,160108.72522989908,160108.72522989908,80,141938.64676076526,2739.80487969527
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1003512.3825073242,2452,0,49040,0,20,20,20.0,409.4297766247753,409.4297766247753,49040,691.7396311988484,48868.355642479655
678710.9375,23,0,1761,0,487,20,76.56521739130434,30850.497159090908,30850.497159090908,460,85402.22816644657,2594.624460431655
246669.29244995117,4,0,1035,0,975,20,258.75,82223.09748331706,82223.09748331706,80,142414.58239679382,4195.901280294141
1001.3580322265625,3,0,84,0,44,20,28.0,500.67901611328125,500.67901611328125,60,708.0670549830197,83886.08
688588.3808135986,4,0,1191,0,1100,20,297.75,229529.46027119955,229529.46027119955,80,213829.9686600452,1729.6254673841274
581517.9347991943,21,0,22551,0,1472,20,1073.857142857143,29075.896739959717,29075.896739959717,420,75365.44932464497,38779.54341646772
281132.93647766113,3,0,141,0,101,20,47.0,140566.46823883057,140566.46823883057,60,198791.0057982411,501.5420881188849
1006294.4889068604,3161,0,63220,0,20,20,20.0,318.44762307179127,318.44762307179127,63220,664.8783456717342,62824.551557145074
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
672160.6254577637,7,0,1951,0,1472,20,278.7142857142857,112026.77090962727,112026.77090962727,140,131671.68863439513,2902.580017494039
671255.1116943359,7,0,750,0,488,20,107.14285714285714,111875.85194905598,111875.85194905598,140,108861.60730483053,1117.3099272300535
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
349210.262298584,6,0,1845,0,1420,20,307.5,69842.0524597168,69842.0524597168,120,128484.56988243702,5283.349887416757
296209.33532714844,7,0,419,0,101,20,59.857142857142854,49368.22255452474,49368.22255452474,140,113987.70388164188,1414.5401580177593
1011346.3401794434,1137,0,22740,0,20,20,20.0,890.2696656509185,890.2696656509185,22740,1902.2091013776376,22484.878914937526
722634.3154907227,22,0,1277,0,486,20,58.04545454545455,34411.157880510604,34411.157880510604,440,96400.03378657019,1767.1455293855256
889624.5956420898,22,0,23023,0,1472,20,1046.5,42363.07598295666,42363.07598295666,440,102385.75798022504,25879.45534867217
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
339546.20361328125,8,0,1902,0,677,20,237.75,48506.60051618303,48506.60051618303,160,65580.08590280257,5601.594068082238
500355.2436828613,9,0,517,0,101,20,57.44444444444444,62544.405460357666,62544.405460357666,180,99300.03932359125,1033.2658776484984
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1003975.6298065186,2982,0,59640,0,20,20,20.0,336.7915564597513,336.7915564597513,59640,559.0400551437051,59403.8323534741
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
551443.338394165,6,0,1788,0,1472,20,298.0,110288.66767883301,110288.66767883301,120,117728.83892861032,3242.400216868626
491331.3388824463,8,0,768,0,486,20,96.0,70190.1912689209,70190.1912689209,160,92905.38366748656,1563.0999678279186
604162.4546051025,13,0,7875,0,1460,20,605.7692307692307,50346.87121709188,50346.87121709188,272,83853.7344349505,13034.573631602645
495933.53271484375,21,0,23263,0,1472,20,1107.7619047619048,24796.676635742188,24796.676635742188,432,55103.39034863582,46907.49559251111
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1010278.2249450684,1438,0,28760,0,20,20,20.0,703.046781450987,703.046781450987,28760,2046.991662764978,28467.40560162401
346749.78256225586,5,0,1476,0,878,20,295.2,86687.44564056396,86687.44564056396,100,150311.70105671033,4256.671739181256
293981.31370544434,6,0,259,0,101,20,43.166666666666664,58796.26274108887,58796.26274108887,120,95100.6917281689,881.0083768096431
343049.5262145996,6,0,2530,0,1472,20,421.6666666666667,68609.90524291992,68609.90524291992,120,148442.22687452333,7375.028404549732
342223.1674194336,6,0,587,0,487,20,97.83333333333333,68444.63348388672,68444.63348388672,120,100373.64125177321,1715.2550028285036
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1006749.6299743652,2639,0,52780,0,20,20,20.0,381.6336732275835,381.6336732275835,52780,627.5902578901491,52426.1429342109
680216.3124084473,111,0,137854,0,1472,20,1241.9279279279278,6183.784658258612,6183.784658258612,2220,22346.373036932655,202662.00249138285
577009.6778869629,77,0,3264,0,488,20,42.38961038961039,7592.232603775828,7592.232603775828,1540,18942.427595180197,5656.750874531125
653549.9095916748,7,0,1488,0,854,20,212.57142857142858,108924.9849319458,108924.9849319458,140,124550.85628180519,2276.796275482118
750852.108001709,34,0,44826,0,1472,20,1318.4117647058824,22753.09418186997,22753.09418186997,692,71783.2502938665,59700.17200763852
551084.041595459,7,0,349,0,101,20,49.857142857142854,91847.34026590984,91847.34026590984,140,134116.0786458894,633.2972353719412
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
505020.3800201416,9,0,596,0,245,20,66.22222222222223,63127.5475025177,63127.5475025177,192,113806.33393554375,1180.1503930915221
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
1008148.4317779541,2660,0,53200,0,20,20,20.0,379.1457058209681,379.1457058209681,53200,658.8371798521578,52770.007196437684
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
498904.9434661865,35,0,47186,0,1472,20,1348.1714285714286,14673.674807829015,14673.674807829015,700,82448.53936525092,94579.13900826691
743908.4053039551,26,0,1464,0,964,20,56.30769230769231,29756.336212158203,29756.336212158203,520,72681.75389765174,1967.9842162850966
510662.317276001,16,0,1388,0,491,20,86.75,34044.154485066734,34044.154485066734,320,45638.22304955867,2718.0388155600263
550979.8526763916,23,0,23000,0,1472,20,1000.0,25044.5387580178,25044.5387580178,460,49808.338021392294,41743.813114539866
409225.4638671875,3,0,757,0,686,20,252.33333333333334,204612.73193359375,204612.73193359375,60,289366.10053469875,1849.8360117826915
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
294803.1425476074,2,0,121,0,101,20,60.5,294803.1425476074,294803.1425476074,40,0.0,410.4433858959283
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
274193.28689575195,2,0,79,0,59,20,39.5,274193.28689575195,274193.28689575195,40,0.0,288.1179218294857
213848.11401367188,2,0,79,0,59,20,39.5,213848.11401367188,213848.11401367188,40,0.0,369.4210742253697
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1013038.3968353271,2041,0,40820,0,20,20,20.0,496.5874494290819,496.5874494290819,40820,1188.8609826718218,40294.622718664265
658337.1162414551,24,0,23518,0,1472,20,979.9166666666666,28623.352880063263,28623.352880063263,480,57221.70033465203,35723.339030719966
597661.7336273193,33,0,1726,0,317,20,52.303030303030305,18676.92917585373,18676.92917585373,660,45572.306499529615,2887.9212151070597
631394.624710083,8,0,1914,0,760,20,239.25,90199.23210144043,90199.23210144043,160,116469.62514896588,3031.384692067738
524452.4478912354,7,0,407,0,101,20,58.142857142857146,87408.74131520589,87408.74131520589,140,124130.80720341657,776.0474789211138
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
980240.8218383789,1648,0,32960,0,20,20,20.0,595.1674692400601,595.1674692400601,32960,1963.4949324234433,33624.39031888677
710657.8350067139,24,0,24352,0,1472,20,1014.6666666666666,30898.16673942234,30898.16673942234,480,72890.15173493509,34266.84235426735
715710.4015350342,25,0,1440,0,486,20,57.6,29821.266730626423,29821.266730626423,500,67641.13386819186,2011.9869669513412
327596.90284729004,6,0,1355,0,742,20,225.83333333333334,65519.38056945801,65519.38056945801,120,117287.59933858464,4136.18073987603
276036.26251220703,6,0,329,0,101,20,54.833333333333336,55207.252502441406,55207.252502441406,120,91431.57109329304,1191.8723902641261
255517.48275756836,3,0,589,0,537,20,196.33333333333334,127758.74137878418,127758.74137878418,72,178341.18631336128,2305.126027555756
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1008162.7368927002,1054,0,21080,0,20,20,20.0,957.4195032219375,957.4195032219375,21080,4364.358514201421,20909.322700193756
801493.1678771973,21,0,22324,0,1472,20,1063.047619047619,40074.65839385986,40074.65839385986,420,105609.30210998424,27853.01346875664
683643.3410644531,21,0,922,0,487,20,43.904761904761905,34182.167053222656,34182.167053222656,420,101502.20691028172,1348.656447913935
787159.2044830322,43,0,1264,0,245,20,29.3953488372093,18741.885821024578,18741.885821024578,860,54069.16938717352,1605.774273871489
526541.4714813232,65,0,93565,0,1472,77,1439.4615384615386,8227.210491895676,8227.210491895676,1300,40512.12135902864,177697.30413973442
995.635986328125,2,0,82,0,41,41,41.0,995.635986328125,995.635986328125,16,0.0,82359.41762452107
1.0,2,0,126,0,69,57,63.0,0.0,0.0,16,0.0,126000000.0
363089.32304382324,4,0,738,0,647,20,184.5,121029.77434794109,121029.77434794109,80,165741.1894007122,2032.557701816329
257790.08865356445,5,0,251,0,101,20,50.2,64447.52216339111,64447.52216339111,100,102518.84173418504,973.6603967630058
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1039953.7086486816,1354,0,27080,0,20,20,20.0,768.6280182177987,768.6280182177987,27080,3230.5922910910435,26039.620585793014
863859.4150543213,6,0,919,0,487,20,153.16666666666666,172771.88301086426,172771.88301086426,120,161792.76213348156,1063.8305075857875
883916.6164398193,6,0,1362,0,1196,20,227.0,176783.32328796387,176783.32328796387,120,176662.3521200454,1540.869324853031
787811.5177154541,7,0,1395,0,646,20,199.28571428571428,131301.91961924234,131301.91961924234,140,185328.96252562254,1770.7281102532108
1.0,1,0,69,0,69,69,69.0,0.0,0.0,8,0.0,69000000.0
688309.6694946289,8,0,369,0,101,20,46.125,98329.95278494699,98329.95278494699,160,123076.2497386217,536.0959119910772
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
256058.6929321289,4,0,1022,0,962,20,255.5,85352.89764404297,85352.89764404297,80,147516.66400452532,3991.2724239004533
3511.190414428711,3,0,84,0,44,20,28.0,1755.5952072143555,1755.5952072143555,60,2482.7865520797454,23923.510287227542
1022783.9946746826,2112,0,42240,0,20,20,20.0,484.5021291684901,484.5021291684901,42240,1734.4325052695337,41299.0428281343
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
367023.229598999,6,0,1479,0,863,20,246.5,73404.6459197998,73404.6459197998,120,130938.17968046581,4029.717687395211
690753.2215118408,22,0,21852,0,1472,20,993.2727272727273,32893.010548182894,32893.010548182894,440,66962.9165891668,31635.031614000825
624118.0896759033,22,0,944,0,489,20,42.90909090909091,29719.90903218587,29719.90903218587,440,53086.635163091254,1512.534271343116
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
639498.4722137451,8,0,392,0,101,20,49.0,91356.92460196359,91356.92460196359,160,112341.72998900298,612.9803541875835
1009137.8688812256,2931,0,58620,0,20,20,20.0,344.4156549082681,344.4156549082681,58620,525.4063423684233,58089.18861105539
833482.5038909912,40,0,1672,0,486,20,41.8,21371.34625361516,21371.34625361516,800,51195.16861862314,2006.0409093106484
785031.0802459717,39,0,43094,0,1472,20,1104.974358974359,20658.712638051886,20658.712638051886,780,56158.05981977406,54894.64186118271
771208.7631225586,10,0,1883,0,701,20,188.3,85689.86256917317,85689.86256917317,200,120541.14723961287,2441.6216335196887
748040.6761169434,34,0,44826,0,1472,20,1318.4117647058824,22667.89927627101,22667.89927627101,692,71440.52691595023,59924.548799525735
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
502567.2912597656,9,0,596,0,245,20,66.22222222222223,62820.9114074707,62820.9114074707,192,113077.07269394414,1185.9108429162397
303673.98262023926,10,0,386,0,78,20,38.6,33741.55362447103,33741.55362447103,200,53976.04057190698,1271.1000022768294
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1008152.7233123779,2896,0,57920,0,20,20,20.0,348.23928266403385,348.23928266403385,57920,642.3206973337609,57451.61289620738
711096.2867736816,5,0,309,0,101,20,61.8,177774.0716934204,177774.0716934204,100,200559.59241563574,434.5403087421049
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
584221.601486206,7,0,973,0,486,20,139.0,97370.26691436768,97370.26691436768,140,113842.95058050321,1665.4639224649986
699726.8199920654,5,0,582,0,471,20,116.4,174931.70499801636,174931.70499801636,100,173165.57014038257,831.7531690533166
419592.38052368164,38,0,50278,0,1472,20,1323.1052631578948,11340.334608748153,11340.334608748153,760,67687.6187901365,119825.81746896695
664614.4390106201,33,0,1591,0,951,20,48.21212121212121,20769.20121908188,20769.20121908188,660,59416.99181113485,2393.8691467017265
539757.9669952393,5,0,1259,0,1113,20,251.8,134939.4917488098,134939.4917488098,100,137939.49523799587,2332.5269416747756
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
1004244.5659637451,2916,0,58320,0,20,20,20.0,344.50928506474963,344.50928506474963,58320,546.1419980771982,58073.503184985566
768627.1667480469,7,0,1404,0,770,20,200.57142857142858,128104.52779134114,128104.52779134114,140,169097.93612642592,1826.633328535766
652485.6090545654,22,0,21640,0,1472,20,983.6363636363636,31070.74328831264,31070.74328831264,440,72544.13372233942,33165.48242551402
597895.622253418,22,0,1238,0,486,20,56.27272727272727,28471.220107305617,28471.220107305617,440,58266.445603847445,2070.595525242488
663022.0413208008,8,0,369,0,101,20,46.125,94717.43447440011,94717.43447440011,160,112699.46781215152,556.5425838105142
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1027375.2212524414,1655,0,33100,0,20,20,20.0,621.1458411441605,621.1458411441605,33100,2125.427356698651,32218.024452301674
772660.493850708,7,0,1291,0,657,20,184.42857142857142,128776.748975118,128776.748975118,140,176257.531831761,1670.8502767703878
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
636909.9617004395,21,0,21812,0,1472,20,1038.6666666666667,31845.498085021973,31845.498085021973,420,77586.85217905969,34246.59890978268
669180.6316375732,8,0,580,0,312,20,72.5,95597.23309108189,95597.23309108189,160,117239.5874990252,866.7316006750875
574067.1157836914,22,0,1239,0,487,20,56.31818181818182,27336.529323032923,27336.529323032923,440,58208.395493658216,2158.2842248481193
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
516930.10330200195,15,0,15406,0,1472,20,1027.0666666666666,36923.578807285856,36923.578807285856,312,92593.89714469342,29802.868708150036
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0
257673.7403869629,6,0,4504,0,1472,20,750.6666666666666,51534.74807739258,51534.74807739258,132,114151.53844510301,17479.46838989528
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
993648.7674713135,1100,0,22000,0,20,20,20.0,904.1390058883653,904.1390058883653,22000,3075.183984945893,22140.620227393516
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0
1.0,1,0,59,0,59,59,59.0,0.0,0.0,20,0.0,59000000.0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0
722504.6157836914,58,0,80723,0,1472,20,1391.7758620689656,12675.51957515248,12675.51957515248,1160,67023.58078180747,111726.62186031962
720512.866973877,33,0,1779,0,960,20,53.90909090909091,22516.027092933655,22516.027092933655,660,66333.04131641999,2469.0745738819674
538060.6651306152,7,0,1397,0,762,20,199.57142857142858,89676.77752176921,89676.77752176921,140,126159.92252699312,2596.36150815982
755939.7220611572,22,0,22045,0,1472,20,1002.0454545454545,35997.129621959866,35997.129621959866,440,76582.93138698304,29162.378105878273
700863.5997772217,22,0,1275,0,488,20,57.95454545454545,33374.45713224865,33374.45713224865,440,70429.96525950031,1819.1842184488892
