Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Fwd Header Length,Flow IAT Std,Flow Bytes/s,Label
363156.3186645508,4,0,848,0,757,20,212.0,121052.10622151692,121052.10622151692,80,164788.1587580383,2335.082597814584,1
664873.8384246826,37,0,1715,0,971,20,46.35135135135136,18468.717734018963,18468.717734018963,764,39499.85759297373,2579.4367305283536,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
880284.7862243652,7,0,1290,0,656,20,184.28571428571428,146714.1310373942,146714.1310373942,140,189998.59197343217,1465.434845844544,0
1.0,3,0,84,0,44,20,28.0,0.0,0.0,60,0.0,84000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
729601.6216278076,20,0,867,0,487,20,43.35,38400.08534883198,38400.08534883198,400,89469.53752752721,1188.3197272309292,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
700377.2258758545,12,0,577,0,101,20,48.083333333333336,63670.65689780496,63670.65689780496,240,87663.47566153842,823.8417508199735,1
855766.5348052979,47,0,5491,0,1472,20,116.82978723404256,18603.6203218543,18603.6203218543,940,51514.66808884458,6416.46965226246,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
312883.1386566162,15,0,12814,0,1404,20,854.2666666666667,22348.79561832973,22348.79561832973,300,45441.57167220329,40954.58788548891,0
413737.53547668457,2,0,79,0,59,20,39.5,413737.53547668457,413737.53547668457,40,0.0,190.9423081688268,0
601200.8190155029,4,0,855,0,764,20,213.75,200400.27300516763,200400.27300516763,80,213240.85600250104,1422.1537512209418,1
772917.2706604004,7,0,1333,0,699,20,190.42857142857144,128819.54511006673,128819.54511006673,140,168201.10890719586,1724.6347708869937,0
704126.5964508057,10,0,713,0,312,20,71.3,78236.28849453396,78236.28849453396,200,96508.68844988116,1012.6020002566602,1
746156.6925048828,24,0,1419,0,485,20,59.125,32441.59532629925,32441.59532629925,480,66481.55176874138,1901.745322736905,1
672196.8650817871,28,0,1940,0,485,20,69.28571428571429,24896.180188214337,24896.180188214337,560,50286.82784222204,2886.0592793213305,1
573196.1727142334,8,0,369,0,101,20,46.125,81885.16753060477,81885.16753060477,160,120986.34823302356,643.7586598889674,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
755498.6476898193,2,0,40,0,20,20,20.0,755498.6476898193,755498.6476898193,40,0.0,52.945164259807605,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
227322.81684875488,3,0,528,0,488,20,176.0,113661.40842437744,113661.40842437744,60,160741.50531218215,2322.688093167943,0
226669.0731048584,2,0,75,0,55,20,37.5,226669.0731048584,226669.0731048584,40,0.0,330.8788401199513,0
850696.8021392822,13,0,667,0,101,20,51.30769230769231,70891.40017827351,70891.40017827351,260,105167.29255951825,784.0631330959135,0
321826.2195587158,9,0,459,0,101,20,51.0,40228.27744483948,40228.27744483948,180,51774.36560429205,1426.2355647385573,0
739666.7003631592,6,0,1320,0,705,20,220.0,147933.34007263184,147933.34007263184,120,184918.5621332728,1784.5875707962932,0
1.0,2,0,64,0,32,32,32.0,0.0,0.0,64,0.0,64000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
991618.6332702636,2269,0,45380,0,20,20,20.0,437.2216196077,437.2216196077,45380,1274.4463629572529,45763.56118918529,1
1.0,5,0,139,0,59,20,27.8,0.0,0.0,100,0.0,139000000.0,0
654127.1209716797,24,0,1813,0,949,20,75.54166666666667,28440.309607464333,28440.309607464333,480,70317.56855668427,2771.632518931276,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
137603.5213470459,6,0,1359,0,745,20,226.5,27520.70426940918,27520.70426940918,120,27003.86075511486,9876.200744692464,0
1006264.2097473145,2876,0,57520,0,20,20,20.0,350.004942520805,350.004942520805,57520,541.2506137353662,57161.92570780589,1
757000.207901001,2,0,64,0,32,32,32.0,757000.207901001,757000.207901001,64,0.0,84.54423041369864,1
733374.3572235107,7,0,407,0,101,20,58.142857142857146,122229.0595372518,122229.0595372518,140,128113.45629777986,554.9689541107837,0
51242.58995056152,18,0,21569,0,1472,51,1198.2777777777778,3014.2699970918543,3014.2699970918543,360,11666.917274173911,420919.39577624033,0
670903.9211273193,4,0,959,0,868,20,239.75,223634.6403757731,223634.6403757731,80,195249.0132953888,1429.4148085892732,1
624121.4275360107,15,0,707,0,101,20,47.13333333333333,44580.10196685791,44580.10196685791,300,66946.34401596911,1132.7923843140402,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
355040.7886505127,2,0,64,0,32,32,32.0,355040.7886505127,355040.7886505127,64,0.0,180.260978585756,0
879448.652267456,2,0,64,0,32,32,32.0,879448.652267456,879448.652267456,64,0.0,72.77286722196995,1
203625.20217895508,2,0,79,0,59,20,39.5,203625.20217895508,203625.20217895508,40,0.0,387.9676933632764,0
541203.7372589111,4,0,131,0,47,20,32.75,180401.2457529704,180401.2457529704,80,310739.01193981693,242.05302177602996,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
787811.5177154541,7,0,1395,0,646,20,199.28571428571428,131301.91961924234,131301.91961924234,140,185328.9625256225,1770.7281102532108,1
554765.9397125244,21,0,929,0,317,20,44.23809523809524,27738.29698562622,27738.29698562622,420,55792.85314145751,1674.580094952118,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
888985.1570129395,30,0,1563,0,971,20,52.1,30654.660586653084,30654.660586653084,612,68627.18378414727,1758.1845857267222,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
226495.98121643063,3,0,528,0,488,20,176.0,113247.99060821532,113247.99060821532,60,160156.844229639,2331.1671896529765,0
633242.3686981201,9,0,1065,0,284,20,118.33333333333331,79155.29608726501,79155.29608726501,180,155966.86665712795,1681.8205045084528,0
266073.94218444824,2,0,79,0,59,20,39.5,266073.94218444824,266073.94218444824,40,0.0,296.909946729152,0
58534.86061096192,3,0,733,0,662,20,244.33333333333331,29267.43030548096,29267.43030548096,60,37124.12428015377,12522.452301914764,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
660422.8019714355,20,0,867,0,487,20,43.35,34759.09484060187,34759.09484060187,400,83335.27399809407,1312.7953750414258,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0,0
14002.799987792969,3,0,84,0,44,20,28.0,7001.399993896484,7001.399993896484,60,9901.474826967313,5998.800245181503,0
212533.9508056641,6,0,554,0,454,20,92.33333333333331,42506.79016113281,42506.79016113281,120,53586.11495906756,2606.642364196035,0
626086.2350463867,10,0,537,0,101,20,53.7,69565.1372273763,69565.1372273763,200,89336.60606754626,857.7093217202158,1
224789.6194458008,59,0,81358,0,1472,51,1378.949152542373,3875.683093893117,3875.683093893117,1180,22719.044767788582,361929.5241505416,0
718591.4516448975,11,0,487,0,101,20,44.27272727272727,71859.14516448975,71859.14516448975,220,96506.805490551,677.714713813014,0
459708.69064331055,20,0,1162,0,485,20,58.1,24195.19424438477,24195.19424438477,400,61726.25937520127,2527.687693643363,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
999853.1341552734,1424,0,28480,0,20,20,20.0,702.6374800810073,702.6374800810073,28480,1494.589193765126,28484.18335364958,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
806480.4077148438,15,0,1574,0,487,20,104.93333333333334,57605.743408203125,57605.743408203125,300,86347.25798845621,1951.6903137918964,0
1006577.491760254,3399,0,67980,0,20,20,20.0,296.22645431437724,296.22645431437724,67980,498.0435547471839,67535.78393762796,1
558504.1046142578,22,0,975,0,485,20,44.31818181818182,26595.43355305989,26595.43355305989,440,63617.392444606136,1745.734708025832,1
111062.04986572266,8,0,4712,0,1404,20,589.0,15866.007123674664,15866.007123674664,160,39376.767171798914,42426.7335754828,0
670464.277267456,6,0,1265,0,650,20,210.83333333333331,134092.8554534912,134092.8554534912,120,161812.22976470392,1886.7522743428383,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
691945.3144073486,6,0,259,0,101,20,43.16666666666666,138389.06288146973,138389.06288146973,120,134688.11843583742,374.3070364192488,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
590296.9837188721,6,0,1379,0,765,20,229.83333333333331,118059.3967437744,118059.3967437744,120,204830.3846047053,2336.1122249215937,0
39146.66175842285,4,0,973,0,861,20,243.25,13048.887252807615,13048.887252807615,80,21725.441160068676,24855.24834798073,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
53897.38082885742,3,0,84,0,44,20,28.0,26948.69041442871,26948.69041442871,60,38111.2034722789,1558.5172917164318,0
709243.5359954834,9,0,459,0,101,20,51.0,88655.44199943542,88655.44199943542,180,101101.23201426202,647.1683937954466,0
294803.1425476074,2,0,121,0,101,20,60.5,294803.1425476074,294803.1425476074,40,0.0,410.4433858959283,1
981709.0034484864,5,0,2063,0,1218,20,412.6,245427.2508621216,245427.2508621216,100,302859.91733676224,2101.4373839429218,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
464037.4183654785,2,0,79,0,59,20,39.5,464037.4183654785,464037.4183654785,40,0.0,170.24489162591442,0
769016.9811248779,94,0,135478,0,1472,20,1441.2553191489362,8268.999797041699,8268.999797041699,1880,36901.31662729792,176170.3620664265,1
893462.4195098877,81,0,89704,0,1472,20,1107.4567901234568,11168.280243873596,11168.280243873596,1620,32712.005813330125,100400.41756787876,1
1014044.5232391356,20,0,20310,0,1472,20,1015.5,53370.764381007146,53370.764381007146,400,128087.9160165986,20028.70636796529,0
1003.9806365966796,2,0,75,0,55,20,37.5,1003.9806365966796,1003.9806365966796,40,0.0,74702.63595345523,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
81643.10455322266,6,0,3788,0,1404,20,631.3333333333334,16328.620910644531,16328.620910644531,120,36234.78947816779,46397.05974839094,0
352177.1430969238,4,0,565,0,474,20,141.25,117392.38103230794,117392.38103230794,80,158750.41589533293,1604.306273347514,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
905478.4774780272,20,0,1370,0,488,20,68.5,47656.76197252776,47656.76197252776,400,98282.284970712,1513.012218485607,0
850039.9589538574,26,0,936,0,245,20,36.0,34001.5983581543,34001.5983581543,532,75375.74969477387,1101.1247061278548,1
803188.0855560303,4,0,231,0,101,20,57.75,267729.3618520101,267729.3618520101,80,428357.4531605262,287.6038678288953,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
173067.80815124512,25,0,500,0,20,20,20.0,7211.158672968547,7211.158672968547,500,28990.397817511715,2889.0410373894997,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
390787.12463378906,13,0,10002,0,1472,20,769.3846153846154,32565.593719482426,32565.593719482426,272,54581.27113036605,25594.49728384216,1
905140.3999328612,6,0,559,0,317,20,93.16666666666669,181028.07998657227,181028.07998657227,120,275539.8041358466,617.5837472744159,1
678546.4286804199,6,0,1505,0,1339,20,250.83333333333331,135709.28573608398,135709.28573608398,120,125515.93719888524,2217.9764514077506,1
36005.02014160156,2,0,275,0,255,20,137.5,36005.02014160156,36005.02014160156,40,0.0,7637.823806748954,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
955.3432464599608,2,0,1228,0,1169,59,614.0,955.3432464599608,955.3432464599608,40,0.0,1285401.8747192414,0
287580.2516937256,2,0,79,0,59,20,39.5,287580.2516937256,287580.2516937256,40,0.0,274.7059282920977,0
901169.776916504,6,0,1852,0,1234,20,308.6666666666667,180233.9553833008,180233.9553833008,120,196686.85524560057,2055.1066485351,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
598704.8149108887,5,0,582,0,471,20,116.4,149676.20372772217,149676.20372772217,100,160766.85809917643,972.0984122812256,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
541700.8399963379,10,0,1093,0,861,20,109.3,60188.98222181532,60188.98222181532,200,162932.56142996936,2017.7188575291648,0
1.0,2,0,795,0,744,51,397.5,0.0,0.0,40,0.0,795000000.0,0
870814.5618438721,9,0,2275,0,795,20,252.77777777777777,108851.820230484,108851.820230484,180,138720.6670741256,2612.496505780623,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
506186.48529052734,5,0,1227,0,1081,20,245.4,126546.62132263184,126546.62132263184,100,130976.3191677505,2424.0078225236684,1
785124.0634918213,19,0,19784,0,1472,20,1041.2631578947369,43618.0035273234,43618.0035273234,392,99962.60561020294,25198.565322289465,0
714169.979095459,11,0,487,0,101,20,44.27272727272727,71416.9979095459,71416.9979095459,220,73914.23469860913,681.910489456328,1
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,1
355054.1400909424,6,0,1517,0,854,20,252.83333333333331,71010.82801818848,71010.82801818848,120,88585.4523264254,4272.58783579158,1
3033.39958190918,2,0,607,0,552,55,303.5,3033.39958190918,3033.39958190918,40,0.0,200105.5197673505,0
91639.51873779295,2,0,42,0,21,21,21.0,91639.51873779295,91639.51873779295,40,0.0,458.31755315274063,0
375965.8336639404,18,0,21062,0,1472,20,1170.111111111111,22115.63727434944,22115.63727434944,360,71080.58635657583,56021.04796263591,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
808218.9559936523,5,0,1255,0,1144,20,251.0,202054.7389984131,202054.7389984131,100,201159.0146344984,1552.7970368587305,0
669798.3741760254,25,0,642,0,93,20,25.68,27908.265590667725,27908.265590667725,500,129039.4224207617,958.4973997432847,0
736265.4209136963,36,0,44263,0,1472,20,1229.5277777777778,21036.154883248462,21036.154883248462,720,81650.57172767776,60118.26542807098,0
558400.8693695068,7,0,337,0,101,20,48.142857142857146,93066.81156158449,93066.81156158449,140,135830.71028511858,603.5090890537265,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
743978.2619476318,5,0,853,0,742,20,170.6,185994.565486908,185994.565486908,100,173968.69631048574,1146.538875701777,1
416639.0895843506,69,0,86144,0,1472,51,1248.463768115942,6127.045435063979,6127.045435063979,1380,25747.69318253773,206759.2843627308,0
22777.080535888672,7,0,908,0,655,20,129.71428571428572,3796.180089314779,3796.180089314779,140,8818.254611327999,39864.63491531811,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
292341.4707183838,4,0,745,0,654,20,186.25,97447.15690612792,97447.15690612792,80,117063.86596193204,2548.3897244180857,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
308123.8269805908,8,0,650,0,312,20,81.25,44017.68956865584,44017.68956865584,160,82580.92296181826,2109.541499498981,0
604909.4200134277,18,0,17644,0,1472,20,980.2222222222222,35582.9070596134,35582.9070596134,360,92858.26810548136,29168.00336752623,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
253527.4028778076,7,0,2174,0,989,20,310.57142857142856,42254.56714630127,42254.56714630127,140,97964.84738621456,8575.009941027167,0
461772.9187011719,7,0,1490,0,856,20,212.8571428571429,76962.15311686198,76962.15311686198,140,77933.73386564835,3226.694203269696,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
769893.6462402344,18,0,4923,0,1472,20,273.5,45287.8615435432,45287.8615435432,372,96536.88667859432,6394.389697903609,0
1005692.9588317872,2850,0,57000,0,20,20,20.0,352.9985815485388,352.9985815485388,57000,680.335286956266,56677.338246666455,1
252445.69778442383,3,0,589,0,537,20,196.33333333333331,126222.84889221191,126222.84889221191,72,177122.9738040024,2333.175035935756,0
857483.3869934082,32,0,1485,0,317,20,46.40625,27660.7544191422,27660.7544191422,640,74925.51349904951,1731.81197738052,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
874637.3653411865,68,0,2311,0,971,20,33.98529411764706,13054.289034943082,13054.289034943082,1360,47315.00185144691,2642.237905190003,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
194853.3058166504,4,0,128,0,32,32,32.0,64951.10193888346,64951.10193888346,128,109078.6296481099,656.9044310720762,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
335891.4852142334,6,0,329,0,101,20,54.833333333333336,67178.29704284668,67178.29704284668,120,88201.72713977065,979.483001154858,0
476396.5606689453,36,0,1372,0,317,20,38.11111111111112,13611.330304827008,13611.330304827008,720,32918.272397462315,2879.953621145939,0
616714.2391204834,19,0,21559,0,1472,20,1134.6842105263158,34261.90217336019,34261.90217336019,380,92850.51167913078,34957.8437344758,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,1
769045.352935791,10,0,630,0,101,20,63.0,85449.48365953233,85449.48365953233,200,110537.14495257534,819.1974603253339,0
1.0,1,0,56,0,56,56,56.0,0.0,0.0,8,0.0,56000000.0,1
216591.35818481445,18,0,825,0,485,20,45.833333333333336,12740.668128518497,12740.668128518497,360,38550.6994392019,3809.016236446695,0
624756.3362121582,4056,0,5212279,0,1288,33,1285.0786489151874,154.07061312260376,154.07061312260376,32448,1743.9478428748766,8342898.979787194,0
800722.8374481201,8,0,1798,0,1472,20,224.75,114388.97677830288,114388.97677830288,160,134351.79831231074,2245.4711117397032,0
639359.9510192871,11,0,1196,0,487,20,108.72727272727272,63935.99510192871,63935.99510192871,220,79867.706157369,1870.620763926956,0
512047.290802002,3,0,90,0,50,20,30.0,256023.64540100095,256023.64540100095,60,225599.26743686845,175.76501549112018,0
1.0,1,0,49,0,49,49,49.0,0.0,0.0,20,0.0,49000000.0,1
535972.5952148438,9,0,1545,0,634,20,171.66666666666666,66996.57440185547,66996.57440185547,180,92728.75261472788,2882.61006960755,0
76720.2377319336,42,0,56859,0,1472,20,1353.7857142857142,1871.2253105349655,1871.2253105349655,840,10355.017088975508,741121.2697055204,0
843852.2815704346,1448,0,2119876,0,1472,20,1464.0027624309391,583.1736569249721,583.1736569249721,28960,20432.96501809572,2512141.101348742,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1015.9015655517578,2,0,64,0,44,20,32.0,1015.9015655517578,1015.9015655517578,40,0.0,62998.229523586015,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
356530.18951416016,2,0,79,0,59,20,39.5,356530.18951416016,356530.18951416016,40,0.0,221.58011389625224,0
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,1
1.0,1,0,20,0,20,20,20.0,0.0,0.0,20,0.0,20000000.0,0
60679.19731140137,2,0,64,0,44,20,32.0,60679.19731140137,60679.19731140137,40,0.0,1054.7272020023024,0
47622.4422454834,3,0,84,0,44,20,28.0,23811.2211227417,23811.2211227417,60,33622.564105868696,1763.8742584220724,0
1004.4574737548828,2,0,608,0,553,55,304.0,1004.4574737548828,1004.4574737548828,40,0.0,605301.882743888,0
557698.2498168945,6,0,329,0,101,20,54.833333333333336,111539.6499633789,111539.6499633789,120,125120.43614922234,589.9247489265359,1
705803.1558990479,5,0,2031,0,1135,20,406.2,176450.78897476196,176450.78897476196,100,211963.9552700792,2877.5728516160066,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
250571.72775268555,6,0,4504,0,1472,20,750.6666666666666,50114.34555053711,50114.34555053711,132,110373.9501060573,17974.893019237392,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
541702.5089263916,9,0,827,0,489,20,91.88888888888889,67712.81361579895,67712.81361579895,180,125129.32643220082,1526.6682106365795,0
3942.4896240234375,2,0,40,0,20,20,20.0,3942.4896240234375,3942.4896240234375,40,0.0,10145.873246250603,0
580528.974533081,37,0,2157,0,487,20,58.2972972972973,16125.80484814114,16125.80484814114,740,33367.92899978225,3715.5768180819455,1
283569.3359375,5,0,251,0,101,20,50.2,70892.333984375,70892.333984375,100,112600.17749911484,885.145071028842,0
249681.7111968994,8,0,381,0,101,20,47.625,35668.815885271346,35668.815885271346,160,48226.74743276993,1525.942761981244,0
551597.5952148438,6,0,352,0,101,20,58.66666666666666,110319.51904296876,110319.51904296876,120,150308.1739883812,638.1463644033804,0
956740.6177520752,2,0,113,0,93,20,56.5,956740.6177520752,956740.6177520752,40,0.0,118.1093369543575,0
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
555369.1387176514,13,0,667,0,101,20,51.30769230769231,46280.76155980428,46280.76155980428,260,79437.37338973528,1201.0029969258007,0
197003.60298156735,2,0,79,0,59,20,39.5,197003.60298156735,197003.60298156735,40,0.0,401.0078942941547,0
776219.367980957,10,0,1938,0,755,20,193.8,86246.59644232856,86246.59644232856,200,88750.58334904372,2496.7168817765764,1
1.0,1,0,32,0,32,32,32.0,0.0,0.0,32,0.0,32000000.0,0
1.0,1,0,21,0,21,21,21.0,0.0,0.0,20,0.0,21000000.0,0
735334.6347808838,27,0,33585,0,1472,20,1243.888888888889,28282.1013377263,28282.1013377263,540,104459.5240042566,45673.08326229964,0
