ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Packets/s,Bwd RST Flags,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Act Data Pkts,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Packets/s,Fwd RST Flags,Fwd Seg Size Min,Fwd Segment Size Avg,Fwd URG Flags,ICMP Code,ICMP Type,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,Total Length of Fwd Packets,Total TCP Flow Time,URG Flag Count
0,1779.5562744140625,1779.5562744140625,1779.5562744140625,0.0,67.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,561.9378349410504,0,39.0,0,0,1.0,0,0,0,75299.66988210074,1779.5562744140625,1779.5562744140625,1779.5562744140625,1779.5562744140625,0.0,1123.8756698821007,1,0,0,28,0,0.0,0,0.0,0,0,67,67.0,67,0.0,0,561.9378349410504,0,39.0,39.0,0,0,0,1779.5562744140625,1779.5562744140625,1779.5562744140625,0.0,0,67,67.0,67,0.0,0.0,17,0,0,67,1,67,1,1,1,67,67,1779.5562744140625,0
0,1179.2182922363281,1179.2182922363281,1179.2182922363281,0.0,91.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,848.0194096239385,0,39.0,0,0,0.5826086956521739,0,0,0,154339.53255155683,1179.2182922363281,1179.2182922363281,1179.2182922363281,1179.2182922363281,0.0,1696.038819247877,1,0,0,28,0,0.0,0,0.0,0,0,115,115.0,115,0.0,0,848.0194096239385,0,87.0,87.0,0,0,0,1179.2182922363281,1179.2182922363281,1179.2182922363281,0.0,0,115,91.0,67,33.94112549695428,1152.0,17,0,0,67,1,115,1,1,1,67,115,1179.2182922363281,0
0,557.1842193603516,557.1842193603516,557.1842193603516,0.0,67.0,0,0,28,0,0.0,0,0.0,0,0,0,67,67.0,67,0.0,0,1794.7385537013265,0,39.0,0,0,1.0,0,0,0,240494.96619597776,557.1842193603516,557.1842193603516,557.1842193603516,557.1842193603516,0.0,3589.477107402653,1,0,0,28,0,0.0,0,0.0,0,0,67,67.0,67,0.0,0,1794.7385537013265,0,39.0,39.0,0,0,0,557.1842193603516,557.1842193603516,557.1842193603516,0.0,0,67,67.0,67,0.0,0.0,17,0,0,67,1,67,1,1,1,67,67,557.1842193603516,0
43,1046210.2890014648,1046210.2890014648,1046210.2890014648,0.0,831.2954545454545,0,0,1132,286927.7000427246,38748.52922227648,0.0,93622.34967913985,1046210.2890014648,0,3,1492,1239.9642857142858,40,526.2913910628582,0,26.763261931522447,0,1199.5357142857144,0,0,18.68622174381055,0,1,0,34961.422559617735,1046210.2890014648,249463.55819702148,24330.471837243367,0.0,72368.63487313784,42.05655446382099,4,0,0,652,252462.86392211914,53132.359186808266,0.0,101406.4055754746,796985.387802124,3,842,116.125,40,205.47404540071074,0,15.29329253229854,0,-0.75,75.375,0,0,0,249463.55819702148,24330.471837243367,0.0,72368.63487313784,6,1492,831.2954545454545,40,698.3637214379902,487711.88742071873,6,0,2,34719,28,1858,16,28,16,34719,1858,1046210.2890014648,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
43,1018879.6520233154,1018879.6520233154,1018879.6520233154,0.0,831.1818181818181,0,0,1132,274801.25427246094,37736.283408270945,0.0,91449.23756662731,1018879.6520233154,0,3,1492,1239.7857142857142,40,526.3383193869001,0,27.481165164499,0,1199.357142857143,0,0,18.683530678148546,0,1,0,35894.32758557348,1018879.6520233154,246356.48727416992,23694.875628449197,0.0,71068.19891128542,43.184688115641286,4,0,0,652,247300.6248474121,51627.747217814125,0.0,99042.61993380269,774416.2082672119,3,842,116.125,40,205.47404540071074,0,15.703522951142286,0,-0.75,75.375,0,0,0,246356.48727416992,23694.875628449197,0.0,71068.19891128542,6,1492,831.1818181818181,40,698.3178883217196,487647.87315010565,6,0,2,34714,28,1858,16,28,16,34714,1858,1018879.6520233154,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
50,1183426.6185760498,1183426.6185760498,1183426.6185760498,0.0,823.4117647058823,0,0,1252,310030.9371948242,39447.553952534996,0.0,96761.3125325557,1183426.6185760498,0,3,1492,1155.774193548387,40,592.6384344425313,0,26.19511806934049,0,1115.3870967741934,0,0,5.8116788321167885,0,1,0,35485.0899420608,1183426.6185760498,279415.3690338135,23668.532371520996,0.0,73896.67537823037,43.09519424310855,7,0,0,812,327078.58085632324,48967.24851507889,0.0,109905.85298266514,930377.721786499,3,1492,308.25,40,541.0222171719792,0,16.90007617376806,0,-0.6000000000000014,267.65,0,0,0,279415.3690338135,23668.532371520996,0.0,73896.67537823037,6,1492,823.4117647058823,40,704.702012952158,496604.9270588236,6,0,2,35829,31,6165,20,31,20,35829,6165,1183426.6185760498,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
53,1047902.5840759277,1047902.5840759277,1047902.5840759277,0.0,709.0370370370371,0,0,1172,292152.40478515625,37425.09228842599,0.0,92469.79142489273,1047902.5840759277,0,3,1492,1243.7931034482758,40,520.934625683927,0,27.67432816817899,0,1203.3793103448274,0,0,16.26239855725879,0,1,0,36537.747479421974,1047902.5840759277,248919.96383666992,19771.746869357128,0.0,62729.20195455124,51.5315076235057,4,0,0,1012,249019.38438415527,33302.79390017191,0.0,77455.67129356124,799267.053604126,3,842,88.72,40,166.6674633314293,0,23.857179455326715,0,-0.4799999999999969,48.24,0,0,0,248919.96383666992,19771.746869357128,0.0,62729.20195455124,6,1492,709.0370370370371,40,702.7963274289779,493922.677847659,6,0,2,36070,29,2218,25,29,25,36070,2218,1047902.5840759277,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
0,488350.62980651855,488350.62980651855,488350.62980651855,0.0,116.5,0,0,28,0,0.0,0,0.0,0,0,0,79,79.0,79,0.0,0,2.0477090413422703,0,51.0,0,0,0.512987012987013,0,0,0,477.11620663274897,488350.62980651855,488350.62980651855,488350.62980651855,488350.62980651855,0.0,4.0954180826845406,1,0,0,28,0,0.0,0,0.0,0,0,154,154.0,154,0.0,0,2.0477090413422703,0,126.0,126.0,0,0,0,488350.62980651855,488350.62980651855,488350.62980651855,0.0,0,154,116.5,79,53.033008588991066,2812.5,17,0,0,79,1,154,1,1,1,79,154,488350.62980651855,0
0,487008.09478759766,487008.09478759766,487008.09478759766,0.0,116.5,0,0,28,0,0.0,0,0.0,0,0,0,79,79.0,79,0.0,0,2.053353960032507,0,51.0,0,0,0.512987012987013,0,0,0,478.43147268757406,487008.09478759766,487008.09478759766,487008.09478759766,487008.09478759766,0.0,4.106707920065014,1,0,0,28,0,0.0,0,0.0,0,0,154,154.0,154,0.0,0,2.053353960032507,0,126.0,126.0,0,0,0,487008.09478759766,487008.09478759766,487008.09478759766,0.0,0,154,116.5,79,53.033008588991066,2812.5,17,0,0,79,1,154,1,1,1,79,154,487008.09478759766,0
53,1036738.395690918,1036738.395690918,1036738.395690918,0.0,717.5185185185185,0,0,1172,279650.4497528076,37026.37127467564,0.0,91455.60584716655,1036738.395690918,0,3,1492,1259.5862068965516,40,519.2145522147151,0,27.97234106553313,0,1219.1724137931033,0,0,16.468890892696123,0,1,0,37372.9767905223,1036738.395690918,248794.0788269043,19561.10180548902,0.0,62936.93489412406,52.08642819099273,4,0,0,1012,249800.9204864502,32838.62272898356,0.0,77758.62619659232,788126.9454956055,3,842,88.72,40,166.6674633314293,0,24.114087125459594,0,-0.4799999999999969,48.24,0,0,0,248794.0788269043,19561.10180548902,0.0,62936.93489412406,6,1492,717.5185185185185,40,708.7191673301633,502282.85814115993,6,0,2,36528,29,2218,25,29,25,36528,2218,1036738.395690918,0
2,1.0,1.0,1.0,0.0,52.0,0,0,80,0.0,0.0,0.0,0.0,0.0,0,1,64,52.0,40,16.97056274847714,0,2000000.0,0,12.0,0,0,0.0,0,1,0,104000000.0,1.0,0.0,0.0,0.0,0.0,2000000.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,1.0,0
52,1043401.0028839111,1043401.0028839111,1043401.0028839111,0.0,735.4528301886793,0,0,1212,286029.1004180908,35979.344927031416,0.0,90817.46655000257,1043401.0028839111,0,3,1492,1228.0333333333333,40,543.6191290520086,0,28.752128776071153,0,1187.6333333333332,0,0,17.23152478952292,0,1,0,37357.640918749246,1043401.0028839111,250225.54397583008,20065.403901613674,0.0,63921.13023898493,50.795427504392364,4,0,0,932,250626.0871887207,36053.42995036732,0.0,81374.45945173908,793175.458908081,3,842,92.95652173913044,40,173.40349117300994,0,22.043298728321215,0,-0.5217391304347814,52.434782608695656,0,0,0,250225.54397583008,20065.403901613674,0.0,63921.13023898493,6,1492,735.4528301886793,40,707.1767422982781,500098.9448476052,6,0,2,36841,30,2138,23,30,23,36841,2138,1043401.0028839111,0
2,523.0903625488281,523.0903625488281,523.0903625488281,0.0,52.0,0,0,80,523.0903625488281,523.0903625488281,523.0903625488281,0.0,523.0903625488281,0,1,64,52.0,40,16.97056274847714,0,3823.4311759343664,0,12.0,0,0,0.0,0,1,0,198818.42114858705,523.0903625488281,523.0903625488281,523.0903625488281,523.0903625488281,0.0,3823.4311759343664,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,523.0903625488281,523.0903625488281,523.0903625488281,0.0,1,64,52.0,40,16.97056274847714,288.0,6,0,0,104,2,0,0,2,0,104,0,523.0903625488281,0
53,1030375.0038146973,1030375.0038146973,1030375.0038146973,0.0,729.2222222222222,0,0,1212,280075.5500793457,35530.17254533439,0.0,89693.81474479582,1030375.0038146973,0,3,1492,1240.0,40,524.9083335409048,0,29.115613139810993,0,1199.6,0,0,17.079889807162534,0,1,0,38217.15380731591,1030375.0038146973,247761.48796081543,19441.037807824476,0.0,62860.814546647314,52.408103651659786,4,0,0,972,249028.20587158203,34080.4328089175,0.0,79540.4727769685,783849.9546051025,3,842,90.75,40,169.93611331525636,0,23.292490511848793,0,-0.5,50.25,0,0,0,247761.48796081543,19441.037807824476,0.0,62860.814546647314,6,1492,729.2222222222222,40,703.9628438593837,495563.68553459115,6,0,2,37200,30,2178,24,30,24,37200,2178,1030375.0038146973,0
